asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,has_variations,product_badge,category,country,discount_percent,performance_category,sales_volume_previous_month,growth_rate,adjusted_growth_rate,sales_volume_next_month
B0CJF94M8J,"TrendPlain 16oz Ölsprüher für Speiseöl – 470ml Olivenöl Flasche – 2-in-1 Ölspender und Ölsprüher – Küchen Gadgets für Kochen, Salat und Grill Schwarz",1044.0,1399.0,EUR,4.5,13311,1,1044.0,1,False,0,False,2000.0,True,Bestseller,kitchen appliances,DE,25.37526804860615,Medium,2056,-0.027237354085603113,-0.027237354085603113,1945.5252918287938
B0CJF94M8J,"TrendPlain 16oz Ölsprüher für Speiseöl – 470ml Olivenöl Flasche – 2-in-1 Ölspender und Ölsprüher – Küchen Gadgets für Kochen, Salat und Grill Schwarz",1044.0,1399.0,EUR,4.5,13299,21,1044.0,1,False,0,False,2000.0,True,Bestseller,kitchen appliances,DE,25.37526804860615,High,1682,0.18906064209274673,0.22687277051129606,2453.745541022592
B0CJF94M8J,"TrendPlain 16oz Ölsprüher für Speiseöl – 470ml Olivenöl Flasche – 2-in-1 Ölspender und Ölsprüher – Küchen Gadgets für Kochen, Salat und Grill Schwarz",1044.0,1399.0,EUR,4.5,14137,1,1044.0,1,False,0,False,2000.0,True,Bestseller,kitchen appliances,DE,25.37526804860615,High,1921,0.04112441436751692,0.0493492972410203,2098.698594482041
B00I5ABIFI,"WMF Kult X Mix &amp; Go Mini Smoothie Maker, Standmixer, Blender elektrisch, Shake Mixer 300 Watt, Tritan-Kunststoff Flasche",3712.0,2499.0,EUR,4.5,33942,25,3551.0,1,False,0,False,8000.0,False,Bestseller,kitchen appliances,DE,-48.53941576630652,High,6916,0.156737998843262,0.1880855986119144,9504.684788895316
B00I5ABIFI,"WMF Kult X Mix &amp; Go Mini Smoothie Maker, Standmixer, Blender elektrisch, Shake Mixer 300 Watt, Tritan-Kunststoff Flasche",3712.0,2499.0,EUR,4.5,33942,25,3551.0,1,False,0,False,8000.0,False,Bestseller,kitchen appliances,DE,-48.53941576630652,High,6429,0.244361487011977,0.29323378441437237,10345.87027531498
B0BHSXFTGH,Gemüseschneider Mandoline Gemüsehobel - Gemüse Schneider Gurkenhobel Zwiebelschneider Kartoffelschneider Obstschneider - Reibe für Gemüse und Käse - Julienneschneider (6-in-1 Kompakt Weiß),1999.0,2499.0,EUR,4.4,51218,2,1899.0,1,False,0,False,1000.0,False,Bestseller,kitchen appliances,DE,20.00800320128051,Medium,872,0.14678899082568808,0.14678899082568808,1146.788990825688
B0BD43SMHD,"Kenwood MultiPro Go FDP22.130GY, Kompakt-Küchenmaschine nur 30cm hoch, zum Schneiden, Reiben, Pürieren und Teig Kneten, Express-Serve, 1,3 l Arbeitsbehälter, 650 W, Blau",6652.0,8499.0,EUR,4.5,1125,19,4923.0,1,False,0,False,800.0,True,Bestseller,kitchen appliances,DE,21.731968466878456,High,874,-0.08466819221967964,-0.10160183066361557,718.7185354691076
B0BD43SMHD,"Kenwood MultiPro Go FDP22.130GY, Kompakt-Küchenmaschine nur 30cm hoch, zum Schneiden, Reiben, Pürieren und Teig Kneten, Express-Serve, 1,3 l Arbeitsbehälter, 650 W, Blau",6652.0,8499.0,EUR,4.5,1125,19,4923.0,1,False,0,False,800.0,True,Bestseller,kitchen appliances,DE,21.731968466878456,High,832,-0.038461538461538464,-0.046153846153846156,763.0769230769231
B075J7XG8Q,"ADORIC Digitalwaage Professionelle Electronische Waage, Küchenwaage mit LCD Display-wunderbare Präzision auf bis zu 1g(5kg Maximalgewicht)-Silbrig",764.0,899.0,EUR,4.5,37969,1,764.0,0,False,0,False,1000.0,False,Befristetes Angebot,kitchen appliances,DE,15.016685205784205,Medium,1088,-0.08088235294117647,-0.08088235294117647,919.1176470588235
B078XY9BB4,"Russell Hobbs Multifunktionsgerät 3-in-1 [Sandwichmaker, Waffeleisen, Kontaktgrill] Fiesta (spülmaschinengeeignete &amp; antihaftbeschichtete Platten, erweiterbar: Cake Pop, Mini Donut, Churros) 24540-56",4495.0,6399.0,EUR,4.1,16033,3,2980.0,0,False,0,False,2000.0,False,Bestseller,kitchen appliances,DE,29.754649163931862,Medium,1893,0.05652403592181722,0.05652403592181722,2113.0480718436343
B078XY9BB4,"Russell Hobbs Multifunktionsgerät 3-in-1 [Sandwichmaker, Waffeleisen, Kontaktgrill] Fiesta (spülmaschinengeeignete &amp; antihaftbeschichtete Platten, erweiterbar: Cake Pop, Mini Donut, Churros) 24540-56",4495.0,6399.0,EUR,4.0,15590,2,2980.0,0,False,0,False,2000.0,False,Bestseller,kitchen appliances,DE,29.754649163931862,Medium,1666,0.20048019207683074,0.20048019207683074,2400.9603841536614
B078XY9BB4,"Russell Hobbs Multifunktionsgerät 3-in-1 [Sandwichmaker, Waffeleisen, Kontaktgrill] Fiesta (spülmaschinengeeignete &amp; antihaftbeschichtete Platten, erweiterbar: Cake Pop, Mini Donut, Churros) 24540-56",4495.0,6399.0,EUR,4.3,15466,2,2980.0,0,False,0,False,2000.0,False,Bestseller,kitchen appliances,DE,29.754649163931862,Medium,1929,0.0368066355624676,0.0368066355624676,2073.613271124935
B07NLB1HNR,"Genius Nicer Dicer Smart 6-teilig Set - Gemüseschneider für Würfel, Stifte, Scheiben, Streifen &amp; Viertel - Zwiebelschneider Zerkleinerer aus der TV-Werbung",2794.0,2499.0,EUR,4.4,4432,3,2654.0,0,False,0,False,1000.0,False,Bestseller,kitchen appliances,DE,-11.804721888755502,Low,936,0.06837606837606838,0.05470085470085471,1054.7008547008547
B06XB9XS7T,"Philips Domestic Appliances HR3741/00 Handmixer, 450 W, 5 Geschwindigkeiten plus Turbo ,‎21.41 x 20.8 x 11.4 cm, weiß/schwarz",2999.0,2499.0,EUR,4.5,17080,3,2588.0,1,False,0,False,5000.0,False,Bestseller,kitchen appliances,DE,-20.00800320128051,High,5267,-0.05069299411429656,-0.06083159293715587,4695.842035314221
B06XB9XS7T,"Philips Domestic Appliances HR3741/00 Handmixer, 450 W, 5 Geschwindigkeiten plus Turbo ,‎21.41 x 20.8 x 11.4 cm, weiß/schwarz",2999.0,2499.0,EUR,4.5,17080,3,2588.0,1,False,0,False,5000.0,False,Bestseller,kitchen appliances,DE,-20.00800320128051,High,4147,0.20569086086327465,0.24682903303592957,6234.145165179648
B06XB9XS7T,"Philips Domestic Appliances HR3741/00 Handmixer, 450 W, 5 Geschwindigkeiten plus Turbo ,‎21.41 x 20.8 x 11.4 cm, weiß/schwarz",2999.0,2499.0,EUR,4.6,16665,4,2588.0,1,False,0,False,5000.0,False,Bestseller,kitchen appliances,DE,-20.00800320128051,High,4732,0.0566356720202874,0.06796280642434488,5339.814032121724
B06XB9XS7T,"Philips Domestic Appliances HR3741/00 Handmixer, 450 W, 5 Geschwindigkeiten plus Turbo ,‎21.41 x 20.8 x 11.4 cm, weiß/schwarz",2999.0,2499.0,EUR,4.6,16241,4,2588.0,1,False,0,False,5000.0,False,Bestseller,kitchen appliances,DE,-20.00800320128051,High,4225,0.1834319526627219,0.22011834319526627,6100.591715976331
B010O4OCCS,"Messerschärfer - Smart Sharp von Lantana. Die erste Wahl zum Schärfen von Küchenmessern. Moderne, manuelle Funktionsweise mit 3 Stufen für professionelle Ergebnisse - Keramikstein, Wolframcarbid-Teller, Diamant-Schleifstein. Ergonomisch geformt mit edlem Finish in Schwarz und Chrom. Von Küchenchefs weltweit genutzt - Schärfen Sie jetzt Ihre stumpfen Messer!",1899.0,2299.0,EUR,4.5,18524,1,1899.0,1,False,0,False,3000.0,False,Bestseller,kitchen appliances,DE,17.398869073510223,High,2692,0.11441307578008915,0.13729569093610697,3411.887072808321
B07CQQG66F,"Tefal K13204 Ingenio 5-Sekunden-Zerkleinerer ohne Strom | Fassungsvermögen: 900ml | Multizerkleinerer | Universalzerkleinerer für Gemüse, Obst, Nüsse, Knoblauch, Babynahrung | Schwarz/Grün/Transparent",1799.0,4399.0,EUR,4.6,10196,19,1709.0,0,False,0,False,1000.0,False,Bestseller,kitchen appliances,DE,59.10434189588543,Medium,1021,-0.02056807051909892,-0.02056807051909892,979.4319294809011
B01N9XBDTI,"Philips Toaster – 2 Toastschlitze, 8 Stufen, Brötchenaufsatz, Auftaufunktion, Liftfunktion, Abschaltautomatik, schwarz (HD2581/90)",2499.0,4499.0,EUR,4.6,58009,6,1999.0,1,False,0,False,10.0,False,Bestseller,kitchen appliances,DE,44.45432318292954,High,9,0.1111111111111111,0.13333333333333333,11.333333333333334
B01N9XBDTI,"Philips Toaster – 2 Toastschlitze, 8 Stufen, Brötchenaufsatz, Auftaufunktion, Liftfunktion, Abschaltautomatik, schwarz (HD2581/90)",2499.0,4499.0,EUR,4.5,58034,5,1999.0,1,False,0,False,10.0,False,Bestseller,kitchen appliances,DE,44.45432318292954,High,9,0.1111111111111111,0.13333333333333333,11.333333333333334
B01N9XBDTI,"Philips Toaster – 2 Toastschlitze, 8 Stufen, Brötchenaufsatz, Auftaufunktion, Liftfunktion, Abschaltautomatik, schwarz (HD2581/90)",2499.0,4499.0,EUR,4.3,50253,7,1999.0,1,False,0,False,10.0,False,Bestseller,kitchen appliances,DE,44.45432318292954,High,9,0.1111111111111111,0.13333333333333333,11.333333333333334
B079TQ7D6H,"Russell Hobbs Stabmixer [3-in-1: Pürierstab/Zerkleinerer, Mixer- &amp; Schneebesenaufsatz] Desire Rot (BPA-freies &amp; spülmaschinenfestes Zubehör, für Smoothie, Suppen Saucen, Joghurt Babynahrung) 24700-56",3799.0,6599.0,EUR,4.1,13600,7,3261.0,0,False,0,False,200.0,True,Bestseller,kitchen appliances,DE,42.43067131383543,Medium,188,0.06382978723404255,0.06382978723404255,212.7659574468085
B079TQ7D6H,"Russell Hobbs Stabmixer [3-in-1: Pürierstab/Zerkleinerer, Mixer- &amp; Schneebesenaufsatz] Desire Rot (BPA-freies &amp; spülmaschinenfestes Zubehör, für Smoothie, Suppen Saucen, Joghurt Babynahrung) 24700-56",3799.0,6599.0,EUR,4.1,13600,7,3261.0,0,False,0,False,200.0,True,Bestseller,kitchen appliances,DE,42.43067131383543,Medium,207,-0.033816425120772944,-0.033816425120772944,193.23671497584542
B079TQ7D6H,"Russell Hobbs Stabmixer [3-in-1: Pürierstab/Zerkleinerer, Mixer- &amp; Schneebesenaufsatz] Desire Rot (BPA-freies &amp; spülmaschinenfestes Zubehör, für Smoothie, Suppen Saucen, Joghurt Babynahrung) 24700-56",3799.0,6599.0,EUR,4.1,11885,9,3261.0,0,False,0,False,200.0,True,Bestseller,kitchen appliances,DE,42.43067131383543,Medium,214,-0.06542056074766354,-0.06542056074766354,186.9158878504673
B079TQ7D6H,"Russell Hobbs Stabmixer [3-in-1: Pürierstab/Zerkleinerer, Mixer- &amp; Schneebesenaufsatz] Desire Rot (BPA-freies &amp; spülmaschinenfestes Zubehör, für Smoothie, Suppen Saucen, Joghurt Babynahrung) 24700-56",3799.0,6599.0,EUR,4.2,11880,1,3261.0,0,False,0,False,200.0,True,Bestseller,kitchen appliances,DE,42.43067131383543,Low,217,-0.07834101382488479,-0.06267281105990784,187.46543778801842
B07GDVG5FQ,EMERIO Glas Wasserkocher mit 1.7 Liter Volumen | 2200 Watt | blaue LED Innenbeleuchtung | 360° Basis | SIEGER Preis/Leistung Haus &amp; Garten Test | bestes Borosilikatglas | BPA frei | WK-119988.7,1999.0,2499.0,EUR,4.2,14661,16,1854.0,0,False,0,False,4000.0,False,Bestseller,kitchen appliances,DE,20.00800320128051,Medium,4144,-0.03474903474903475,-0.03474903474903475,3861.003861003861
B08HDL6CNQ,"LEBENLANG Zitronenpresse elektrisch hohe Saftausbeute – Saftpresse, Orangenpresse 2 Drehrichtungen – Elektrische Fruchtpresse 2 Kegel - Orangen Edelstahl Zitruspresse",1999.0,2499.0,EUR,4.4,6565,2,1919.0,1,False,0,False,3000.0,False,Bestseller,kitchen appliances,DE,20.00800320128051,Medium,2684,0.11773472429210134,0.11773472429210134,3353.2041728763043
B0DBHGDYCF,"JATEKA Fitnessbänder 5er Set, Sports Resistance Fitness Bands 5 Widerstandsstufen, Widerstandsbänder mit Türanker, Griffe, Knöchelriemen, Tragbarer für Muskelaufbau und Pilates Männer Frauen",1999.0,2599.0,EUR,4.4,1425,1,1999.0,0,False,0,False,1000.0,False,Bestseller,fitness,DE,23.08580223162755,Medium,1006,-0.005964214711729622,-0.005964214711729622,994.0357852882704
B0DBHGDYCF,"JATEKA Fitnessbänder 5er Set, Sports Resistance Fitness Bands 5 Widerstandsstufen, Widerstandsbänder mit Türanker, Griffe, Knöchelriemen, Tragbarer für Muskelaufbau und Pilates Männer Frauen",1999.0,2599.0,EUR,4.5,1762,1,1999.0,0,False,0,False,1000.0,False,Bestseller,fitness,DE,23.08580223162755,Medium,931,0.07411385606874328,0.07411385606874328,1074.1138560687432
B09V8BNQSZ,"YOLEO klappbare Hantelbank Multifunktion Training Fitness Bank Bauchtrainer Schrägbank mit 6-Fach Verstellbarer Rückenlehne/3-Fach verstellbarer Sitzkissen,Belastung 300kg",6363.0,8999.0,EUR,4.5,3449,2,6172.0,1,False,0,False,1000.0,False,Bestseller,fitness,DE,29.292143571507943,High,876,0.1415525114155251,0.16986301369863013,1169.86301369863
B08CRVG7BB,"Blukar Springseil, Speed Rope Verstellbar mit Hautfreundlichen Schaum Griffe, Länge Einstellbar, rutschfest und Ideal für Fitness &amp; Ausdauer &amp; Seilspringen, geeignet für Erwachsene",1099.0,1399.0,EUR,4.3,24518,1,1099.0,1,False,0,False,3000.0,False,Bestseller,fitness,DE,21.44388849177984,Medium,3157,-0.04973075704783022,-0.04973075704783022,2850.807728856509
B08CRVG7BB,"Blukar Springseil, Speed Rope Verstellbar mit Hautfreundlichen Schaum Griffe, Länge Einstellbar, rutschfest und Ideal für Fitness &amp; Ausdauer &amp; Seilspringen, geeignet für Erwachsene",1099.0,1399.0,EUR,4.3,24286,1,1099.0,1,False,0,False,3000.0,False,Bestseller,fitness,DE,21.44388849177984,Medium,2435,0.23203285420944558,0.23203285420944558,3696.098562628337
B08CRVG7BB,"Blukar Springseil, Speed Rope Verstellbar mit Hautfreundlichen Schaum Griffe, Länge Einstellbar, rutschfest und Ideal für Fitness &amp; Ausdauer &amp; Seilspringen, geeignet für Erwachsene",1099.0,1399.0,EUR,4.3,24202,1,1099.0,1,False,0,False,3000.0,False,Bestseller,fitness,DE,21.44388849177984,Medium,3212,-0.0660024906600249,-0.0660024906600249,2801.9925280199254
B09CTVQWK8,"Fokky Fitnessbänder [5er Set], 100% Naturlatex Fitnessband mit Übungsanleitung auf Deutsch &amp; Tragebeutel Resistance Bands Widerstandsbänder Gymnastikband für Muskelaufbau Pilates Yoga",764.0,1299.0,EUR,4.4,7211,1,764.0,1,False,0,False,2000.0,False,Bestseller,fitness,DE,41.18552732871439,Medium,1877,0.06553010122535961,0.06553010122535961,2131.0602024507193
B09CTVQWK8,"Fokky Fitnessbänder [5er Set], 100% Naturlatex Fitnessband mit Übungsanleitung auf Deutsch &amp; Tragebeutel Resistance Bands Widerstandsbänder Gymnastikband für Muskelaufbau Pilates Yoga",764.0,1299.0,EUR,4.2,7162,1,764.0,1,False,0,False,2000.0,False,Bestseller,fitness,DE,41.18552732871439,Medium,1982,0.009081735620585268,0.009081735620585268,2018.1634712411706
B09CTVQWK8,"Fokky Fitnessbänder [5er Set], 100% Naturlatex Fitnessband mit Übungsanleitung auf Deutsch &amp; Tragebeutel Resistance Bands Widerstandsbänder Gymnastikband für Muskelaufbau Pilates Yoga",764.0,1299.0,EUR,4.4,7281,1,764.0,1,False,0,False,2000.0,False,Bestseller,fitness,DE,41.18552732871439,Medium,1996,0.002004008016032064,0.002004008016032064,2004.0080160320642
B0874B1W9N,ALPHASKIN Premium Liegestützbrett Set I Verbessertes Konzept 2023 I Liegestützgriffe Homeworkout I 9 in 1 Push Up Bar I Homegym I Fitnessgeräte für Zuhause,2695.0,1299.0,EUR,4.5,474,1,2695.0,0,False,0,True,900.0,False,Bestseller,fitness,DE,-107.46728252501924,Medium,962,-0.06444906444906445,-0.06444906444906445,841.9958419958419
3831042764,Krafttraining – Die Anatomie verstehen: Mit Übungen zum gezielten Muskelaufbau für einen definierten Körper,2295.0,1299.0,EUR,4.7,364,27,1836.0,1,False,0,False,1000.0,False,Bestseller,fitness,DE,-76.6743648960739,High,991,0.009081735620585268,0.01089808274470232,1010.8980827447023
B08L72668R,Fitness Ernährung: Das Fitness Kochbuch mit 112 Rezepten für Muskelaufbau und Fettverbrennung. + Bonus: Gesündere Ernährungsgewohnheiten in 30 Tagen,1299.0,1299.0,EUR,4.2,974,2,502.0,1,False,0,False,1000.0,False,Bestseller,fitness,DE,0.0,Medium,984,0.016260162601626018,0.016260162601626018,1016.260162601626
B07L9WLKZQ,"Gritin Fitnessbänder Widerstandsbänder mit 5 Stufen, Latex Fitnessband Resistance mit Deutscher Übungsanleitung &amp; Tragebeutel, Gymnastikband für Muskelaufbau, Yoga - 5er Set",849.0,1099.0,EUR,4.4,104485,3,824.0,1,False,0,False,7000.0,False,Bestseller,fitness,DE,22.74795268425841,High,5740,0.21951219512195122,0.2634146341463415,8843.90243902439
B07L9WLKZQ,"Gritin Fitnessbänder Widerstandsbänder mit 5 Stufen, Latex Fitnessband Resistance mit Deutscher Übungsanleitung &amp; Tragebeutel, Gymnastikband für Muskelaufbau, Yoga - 5er Set",849.0,1099.0,EUR,4.4,104548,1,824.0,1,False,0,False,7000.0,False,Bestseller,fitness,DE,22.74795268425841,Medium,6689,0.04649424428165645,0.04649424428165645,7325.459709971595
B07L9WLKZQ,"Gritin Fitnessbänder Widerstandsbänder mit 5 Stufen, Latex Fitnessband Resistance mit Deutscher Übungsanleitung &amp; Tragebeutel, Gymnastikband für Muskelaufbau, Yoga - 5er Set",849.0,1099.0,EUR,4.3,105758,3,824.0,1,False,0,False,7000.0,False,Bestseller,fitness,DE,22.74795268425841,High,5915,0.1834319526627219,0.22011834319526627,8540.828402366864
B07L9WLKZQ,"Gritin Fitnessbänder Widerstandsbänder mit 5 Stufen, Latex Fitnessband Resistance mit Deutscher Übungsanleitung &amp; Tragebeutel, Gymnastikband für Muskelaufbau, Yoga - 5er Set",849.0,1099.0,EUR,4.4,105317,1,824.0,1,False,0,False,7000.0,False,Bestseller,fitness,DE,22.74795268425841,Medium,7149,-0.02084207581479927,-0.02084207581479927,6854.105469296405
B07V9SPJ4C,"zenlete Profi Fitness Handtrainer, 2-er Set Fingerhantel einstellbar von 5-60 kg, Fingertrainer Unterarm-Trainer Trainingsgerät mit starker Feder für mehr Griffkraft + E-Book mit Übungen",1299.0,1999.0,EUR,4.4,2347,1,1299.0,0,False,0,False,400.0,False,Bestseller,fitness,DE,35.01750875437719,Low,381,0.049868766404199474,0.03989501312335958,415.95800524934384
B0BVZ4C7TG,DUNSOO Fitness Handtuch I 120x50cm I Mikrofaser Sporthandtuch mit Reißverschlusstasche für Fitnessstudio und Training I Gym Handtuch (Dunkelgrau),1359.0,1999.0,EUR,4.5,754,1,1359.0,0,False,0,False,1000.0,False,Befristetes Angebot,fitness,DE,32.016008004002,Medium,1004,-0.00398406374501992,-0.00398406374501992,996.01593625498
B0CZDSW1JG,"Pilates Bar Set mit 6 Widerstandsbänder, Verstellbare Resistance Bands für Frauen und Mann, Fitnessbänder für Home Gym Yoga, Pilates,Stretch, Krafttraining Fitness",3999.0,1299.0,EUR,4.2,138,1,3999.0,0,False,0,False,100.0,False,Bestseller,fitness,DE,-207.85219399538107,Low,81,0.2345679012345679,0.18765432098765433,118.76543209876543
B0CZDSW1JG,"Pilates Bar Set mit 6 Widerstandsbänder, Verstellbare Resistance Bands für Frauen und Mann, Fitnessbänder für Home Gym Yoga, Pilates,Stretch, Krafttraining Fitness",3999.0,1299.0,EUR,4.1,140,1,3999.0,0,False,0,False,100.0,False,Bestseller,fitness,DE,-207.85219399538107,Low,83,0.20481927710843373,0.163855421686747,116.3855421686747
B01N1UX8RW,"RENPHO Personenwaage Körperfettwaage, Waage Personen mit App 180 kg/400 lbs, Körperwaage Digital Bluetooth Körperanalysewaage für Körperfett, BMI, Muskelmasse, Protein, BMR, Schwarz",1999.0,3999.0,EUR,4.7,298779,1,1719.0,1,False,0,False,7000.0,False,Bestseller,fitness,DE,50.01250312578145,High,7104,-0.01463963963963964,-0.017567567567567565,6877.027027027027
B01N1UX8RW,"RENPHO Personenwaage Körperfettwaage, Waage Personen mit App 180 kg/400 lbs, Körperwaage Digital Bluetooth Körperanalysewaage für Körperfett, BMI, Muskelmasse, Protein, BMR, Schwarz",1999.0,3999.0,EUR,4.5,327018,2,1719.0,1,False,0,False,7000.0,False,Bestseller,fitness,DE,50.01250312578145,High,5751,0.21717962093548948,0.2606155451225874,8824.308815858112
B01N1UX8RW,"RENPHO Personenwaage Körperfettwaage, Waage Personen mit App 180 kg/400 lbs, Körperwaage Digital Bluetooth Körperanalysewaage für Körperfett, BMI, Muskelmasse, Protein, BMR, Schwarz",1999.0,3999.0,EUR,4.6,356995,7,1719.0,1,False,0,False,7000.0,False,Bestseller,fitness,DE,50.01250312578145,High,5750,0.21739130434782608,0.2608695652173913,8826.08695652174
B082W886W9,"RENPHO Maßband Körper Smart Körpermassband, Bluetooth Massband Körper zum Messen der Körperumfänge von Bizeps, Brust, Hüfte, Waden, Oberschenkel und Hals, Maßband Nähen in CM Oder Zoll, 150CM",2299.0,2580.0,EUR,4.2,24534,1,2299.0,1,False,0,False,1000.0,False,Bestseller,fitness,DE,10.891472868217054,Medium,804,0.24378109452736318,0.24378109452736318,1243.7810945273632
B082W886W9,"RENPHO Maßband Körper Smart Körpermassband, Bluetooth Massband Körper zum Messen der Körperumfänge von Bizeps, Brust, Hüfte, Waden, Oberschenkel und Hals, Maßband Nähen in CM Oder Zoll, 150CM",2299.0,2580.0,EUR,4.3,24420,1,2299.0,1,False,0,False,1000.0,False,Bestseller,fitness,DE,10.891472868217054,Medium,1087,-0.08003679852805888,-0.08003679852805888,919.9632014719411
B082W886W9,"RENPHO Maßband Körper Smart Körpermassband, Bluetooth Massband Körper zum Messen der Körperumfänge von Bizeps, Brust, Hüfte, Waden, Oberschenkel und Hals, Maßband Nähen in CM Oder Zoll, 150CM",2299.0,2580.0,EUR,4.4,25280,3,2299.0,1,False,0,False,1000.0,False,Bestseller,fitness,DE,10.891472868217054,High,1021,-0.02056807051909892,-0.024681684622918705,975.3183153770813
B082W886W9,"RENPHO Maßband Körper Smart Körpermassband, Bluetooth Massband Körper zum Messen der Körperumfänge von Bizeps, Brust, Hüfte, Waden, Oberschenkel und Hals, Maßband Nähen in CM Oder Zoll, 150CM",2299.0,2580.0,EUR,4.2,24356,1,2299.0,1,False,0,False,1000.0,False,Bestseller,fitness,DE,10.891472868217054,Medium,906,0.10375275938189846,0.10375275938189846,1103.7527593818984
3969050561,"HIIT: Hochintensives Intimtraining: 60 Partnerübungen, die jeden ins Schwitzen bringen",999.0,1299.0,EUR,4.4,95,16,656.0,0,False,0,False,1000.0,False,Bestseller,fitness,DE,23.094688221709006,Medium,889,0.12485939257592801,0.12485939257592801,1124.859392575928
B0B26YYBT8,Body &amp; Mind® Push-Up Liegestütz-Brett; Faltbares Multifunktions Elite Rack Fitness-Board für Ganzkörper-Training &amp; Effektive Liegestützen; Liegestütz-Griffe mit Gratis Trainingsbänder &amp; E-Book,2495.0,2795.0,EUR,4.0,551,1,2495.0,0,False,0,False,300.0,False,Bestseller,fitness,DE,10.73345259391771,Low,271,0.1070110701107011,0.08560885608856089,325.6826568265683
B09KY93T8X,"Bauchtrainer, Sit-Up Trainingsgeräte Bodybuilding Expander Ganzkörpertrainer für Zuhause 6 Tubes Elastische Zugseil Multifunktions-Leg-Exerciser für Fitness Abnehmen Training Yoga",1099.0,1299.0,EUR,3.8,797,2,974.0,0,False,0,False,300.0,False,Bestseller,fitness,DE,15.396458814472672,Low,310,-0.03225806451612903,-0.025806451612903226,292.258064516129
B09KY93T8X,"Bauchtrainer, Sit-Up Trainingsgeräte Bodybuilding Expander Ganzkörpertrainer für Zuhause 6 Tubes Elastische Zugseil Multifunktions-Leg-Exerciser für Fitness Abnehmen Training Yoga",1099.0,1299.0,EUR,4.0,806,2,974.0,0,False,0,False,300.0,False,Bestseller,fitness,DE,15.396458814472672,Low,300,0.0,0.0,300.0
B0D1JYSWBX,"Gritin Springseil, 3 Meter Verstellbare Speed Rope mit Rutschfest &amp; Ergonomisch Schaum Griffe für Fitness &amp; Ausdauer &amp; Seilspringen Training,für Alle Größen &amp; Körpertypen, mit Oxford-Tasche",759.0,999.0,EUR,4.2,863,1,759.0,0,False,0,False,1000.0,False,Bestseller,fitness,DE,24.024024024024023,Low,856,0.16822429906542055,0.13457943925233645,1134.5794392523364
B08PPDDMLT,"Resistance Bands, Fitness Bands, Hip Resistance Bands Set with Strong Elasticity, Tensile Strength, Non-Slip Training Band, for HIPS, Legs, Pilates, Yoga, Strength Training",999.0,1299.0,EUR,4.5,789,1,999.0,0,False,0,False,700.0,False,Bestseller,fitness,DE,23.094688221709006,Low,597,0.17252931323283083,0.13802345058626467,796.6164154103852
B07BVBVZ3R,figgrs® Functional Fitness - 57 Trainingskarten mit 50 Fitnessübungen für eine leistungsfähige &amp; dynamische Muskulatur I Bodyweight Übungen ohne Gerät I Für Männer und Frauen,1350.0,1299.0,EUR,4.4,487,1,1350.0,0,False,0,True,100.0,False,Bestseller,fitness,DE,-3.9260969976905313,Low,83,0.20481927710843373,0.163855421686747,116.3855421686747
B09B63TC35,"MOREOK Gewichtheber Handschuhe Workout Handschuhe -[3MM Gel] Fitness Handschuhe,Trainingshandschuhe Herren Damen für Krafttraining,Heben, Training, Rudern, Klimmzüge",999.0,1499.0,EUR,4.4,2206,1,999.0,0,False,0,False,100.0,False,Bestseller,fitness,DE,33.3555703802535,Low,100,0.0,0.0,100.0
B08XLV5WKZ,"Sportneer Knöchelgewicht, Verstellbares Gewichte-Set am Knöchel, Handgelenkriemen am Handgelenk, 0,45 kg - 2,25 kg (pro Knöchel) / 0,9 kg - 4,5 kg (pro Paar), 2 Packungen",2999.0,1299.0,EUR,4.3,16820,1,2999.0,1,False,0,False,100.0,False,Bestseller,fitness,DE,-130.8698999230177,Medium,103,-0.02912621359223301,-0.02912621359223301,97.0873786407767
B0DHNXLQHH,"AUVIM Widerstandsbänder Set Fitnessbänder 3 verschiedene Stufen von Widerstandsbändern für Krafttraining, Stretching, Calisthenics, Cross-Fitness, Pilates, Yoga, inklusive Türanker-Aufbewahrungstasche",909.0,1999.0,EUR,4.4,239,1,909.0,0,False,0,False,1000.0,False,Befristetes Angebot,fitness,DE,54.52726363181591,Low,880,0.13636363636363635,0.10909090909090909,1109.090909090909
B0CY1ZT3V7,"GYMERK Resistance Bands Set, Expander Fitness Mit Gummigriffe, Trainingsplakat, Knöchelriemen, Türanker, Tragtasche, 5er Verschiedene Widerstandsstufen Ideal für Krafttraining",2599.0,1299.0,EUR,4.6,104,2,1975.0,0,False,0,False,300.0,False,Bestseller,fitness,DE,-100.07698229407237,Medium,242,0.2396694214876033,0.2396694214876033,371.900826446281
B08CMJQBRC,peinat Handtrainer Unterarmtrainer (2er Set) 5-60KG Verstellbarer Fingertrainer Griffkraft Trainingsset für Fitness Klettern Krafttraining Handrehabilitation,996.0,1299.0,EUR,4.3,1328,1,996.0,0,False,0,False,200.0,False,Bestseller,fitness,DE,23.325635103926096,Low,165,0.21212121212121213,0.1696969696969697,233.93939393939394
